nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,central africa
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,multi drug resistant tuberculosis
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,molecular epidemiology
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,strains
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre de Recherche Médicale de Lambaréné,lead,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Fondation Congolaise pour la Recherche Médicale,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,Centre Pasteur du Cameroun,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT07017803,"Molecular Epidemiology, Strains Genotyping of Multi-drug Resistant Tuberculosis Circulating in Central Africa Region",NOT_YET_RECRUITING,,2025-07-01,2026-01-31,460.0,GlaxoSmithKline,collaborator,2025.0,Post-WHO GAP,"tuberculosis, multi drug resistant"
NCT05582694,A Trial of Anti-CD4 Antibody UB-421 in Combination With Optimized Background Antiretroviral Therapy in Patients With Multi-Drug Resistant HIV-1 Infection,WITHDRAWN,PHASE2,2025-07-10,2025-07-10,0.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2025.0,Post-WHO GAP,multi-drug resistant hiv-1 infection
NCT05582694,A Trial of Anti-CD4 Antibody UB-421 in Combination With Optimized Background Antiretroviral Therapy in Patients With Multi-Drug Resistant HIV-1 Infection,WITHDRAWN,PHASE2,2025-07-10,2025-07-10,0.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2025.0,Post-WHO GAP,hiv-1 infection
NCT05582694,A Trial of Anti-CD4 Antibody UB-421 in Combination With Optimized Background Antiretroviral Therapy in Patients With Multi-Drug Resistant HIV-1 Infection,WITHDRAWN,PHASE2,2025-07-10,2025-07-10,0.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2025.0,Post-WHO GAP,hiv-1 infection
NCT05582694,A Trial of Anti-CD4 Antibody UB-421 in Combination With Optimized Background Antiretroviral Therapy in Patients With Multi-Drug Resistant HIV-1 Infection,WITHDRAWN,PHASE2,2025-07-10,2025-07-10,0.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2025.0,Post-WHO GAP,hiv-1 infection
NCT05582694,A Trial of Anti-CD4 Antibody UB-421 in Combination With Optimized Background Antiretroviral Therapy in Patients With Multi-Drug Resistant HIV-1 Infection,WITHDRAWN,PHASE2,2025-07-10,2025-07-10,0.0,National Institute of Allergy and Infectious Diseases (NIAID),lead,2025.0,Post-WHO GAP,multi-drug resistant hiv-1 infection
